doc_id,phrase_original_in_doc,phrase_canonical,topic_id,topic_label,concept_id,is_outlier_topic
489,구조체,구조체,0,디지털 | 전해질 | 리튬,BT0001,False
490,프레임,프레임,0,디지털 | 전해질 | 리튬,BT0001,False
490,어셈블리,어셈블리,0,디지털 | 전해질 | 리튬,BT0001,False
491,반도체,반도체,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
492,AAV,AAV,0,디지털 | 전해질 | 리튬,BT0001,False
494,인서트,인서트,0,디지털 | 전해질 | 리튬,BT0001,False
496,디스플레이,디스플레이,0,디지털 | 전해질 | 리튬,BT0001,False
497,커넥터,커넥터,4,파이프 | 단섬유 | 케이블,BT0006,False
499,유전자,유전자,3,유전자 | 단백질,BT0007,False
499,마이오,마이오,0,디지털 | 전해질 | 리튬,BT0001,False
499,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
500,플레이트,플레이트,0,디지털 | 전해질 | 리튬,BT0001,False
500,어셈블리,어셈블리,0,디지털 | 전해질 | 리튬,BT0001,False
500,배터리,배터리,1,배터리 | 열처리 | 에너지,BT0003,False
